59 5 -0.621526 0.000534942
60 0 0.692988 -0.000609184
60 1 0.74844 -0.00080615
60 2 0.786291 -0.000888426
60 3 0.840312 -0.0008717
60 4 0.987594 -0.000925263
60 5 1.3196 -0.00138651
61 0 -0.242355 -0.000260491
61 1 -0.247663 -0.000487177
61 2 -0.245195 -0.00048552
61 3 -0.216666 -0.000335446
61 4 -0.133817 -0.000212761
61 5 -0.270568 -3.8241e-05
62 0 -0.05996 0.000696586
62 1 -0.0850733 0.000465311
62 2 0.0545034 0.000216449
62 3 0.0856258 0.000283813
62 4 0.0782263 0.000186475
62 5 0.394305 -3.29687e-05
63 0 -2.21219 0.00196212
63 1 -2.10086 0.00126083
63 2 -2.12582 0.00142058
63 3 -2.07792 0.00149549
63 4 -1.93083 0.00148435
63 5 -1.73099 0.00147736
68 0 -0.627287 0.000493047
68 1 -0.617379 0.000531249
68 2 -0.616682 0.000515058
68 3 -0.611668 0.000564333
68 4 -0.592537 0.000596059
68 5 -0.613221 0.000527555
69 0 2.43045 -0.00247756
69 1 2.44955 -0.00245813
69 2 2.45068 -0.00242199
69 3 2.45434 -0.002343
69 4 2.47785 -0.00231762
69 5 2.78857 -0.00253283
70 0 -0.709008 -3.48343e-05
70 1 -0.707515 -3.14577e-05
70 2 -0.695076 -2.43559e-05
70 3 -0.692235 0.000108766
70 4 -0.715205 0.000190101
70 5 -0.679724 8.07116e-05
71 0 1.51499 -0.00172455
71 1 1.5185 -0.00174957
71 2 1.54014 -0.00174926
71 3 1.51135 -0.00149998
71 4 1.49879 -0.00151248
71 5 1.83987 -0.00219963
76 0 1.68458 -0.00152882
76 1 1.83578 -0.00185861
76 2 1.71515 -0.00151724
76 3 1.89855 -0.00177378
76 4 1.86734 -0.001665
76 5 2.01754 -0.00222256
77 0 1.66864 -0.00135569
77 1 1.66998 -0.00147374
77 2 1.6819 -0.00152264
77 3 1.64881 -0.0013733
77 4 1.70842 -0.0013233
77 5 1.75013 -0.00110963
78 0 2.58088 -0.00206331
78 1 2.5629 -0.00243427
78 2 2.58106 -0.00243719
78 3 2.60007 -0.00227165
78 4 2.61193 -0.0022801
78 5 2.22281 -0.00218621
79 0 1.88885 0.00020304
79 1 1.88116 0.000109562
79 2 1.87336 8.43953e-05
79 3 1.88585 0.000157173
79 4 1.89864 0.000236041
79 5 1.97774 9.81068e-05
84 0 3.3157 -0.00260676
84 1 3.31614 -0.00280243
84 2 3.35234 -0.00277227
84 3 3.32144 -0.00252391
84 4 3.38175 -0.00248167
84 5 3.60629 -0.00291459
85 0 -2.02451 0.000534569
85 1 -2.03123 0.000337217
85 2 -1.95741 0.000292283
85 3 -1.93191 0.000479635
85 4 -1.9704 0.000691144
85 5 -1.89534 0.000530783
86 0 1.49747 -0.00144549
86 1 1.48836 -0.00172738
86 2 1.54399 -0.00167823
86 3 1.54775 -0.0015597
86 4 1.53244 -0.00142544
86 5 1.81014 -0.00168488
87 0 2.53799 -0.00127427
87 1 2.59775 -0.0016747
87 2 2.62063 -0.00160791
87 3 2.6393 -0.00138439
87 4 2.66571 -0.00127768
87 5 2.75598 -0.00146088
88 0 -1.43983 0.00156266
88 1 -1.5651 0.00177131
88 2 -1.51109 0.00174507
88 3 -1.40343 0.00160441
88 4 -1.50082 0.00180556
88 5 -1.33584 0.00152475
89 0 2.8061 -0.00172102
89 1 2.75809 -0.00184732
89 2 2.77529 -0.00184093
89 3 2.85521 -0.00179477
89 4 2.80181 -0.0015444
89 5 3.0726 -0.00181691
90 0 1.45979 -0.000766221
90 1 1.51374 -0.00100165
90 2 1.52849 -0.000958525
90 3 1.56007 -0.000896637
90 4 1.53114 -0.000817099
90 5 1.71751 -0.0012076
91 0 1.92524 -0.00192804
91 1 1.97603 -0.00226444
91 2 2.00471 -0.00224289
91 3 2.01929 -0.00198478
91 4 2.04261 -0.00173371
91 5 2.26406 -0.00208723
